,date,heading,article,url
75,"17 October, 2023 ",Nepal caught in China’s debt trap over Pokhara airport deal: Report,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/nepal-caught-in-china-debt-trap-over-pokhara-airport-deal/
76,"17 October, 2023 ","Luxury watches, gold, and over 100 crore unaccounted cash: IT raids on contractors in Karnataka","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/it-raids-contractors-in-karnataka-luxury-watches-gold-and-over-100-crore-cash/
77,"17 October, 2023 ","Video of Muslim men offering namaz in public in Junagadh’s Uparkot goes viral, police launches probe","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/video-of-muslim-men-offering-namaz-in-public-in-junagadhs-uparkot-goes-viral/
78,"17 October, 2023 ","4 fundamental issues, directives to the govt and what each judge said: Breaking down the 3-2 Supreme Court judgement rejecting the legalisation of same-sex marriage","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/same-sex-marriage-verdict-supreme-court-explained/
79,"17 October, 2023 ","AirAsia CEO shares shirtless picture of himself receiving a massage while chairing a management meeting, gets slammed for being ‘inappropriate’","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/airasia-ceo-tony-fernandes-receives-backlash-for-sharing-shirtless-picture-of-himself-getting-massage-during-company-meeting/
80,"17 October, 2023 ",‘Tear Digvijaya Singh’s clothes’: Kamal Nath incites supporters as rift within Madhya Pradesh Congress over ticket distribution widens,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/tear-digvijaya-singhs-clothes-kamal-nath-incites-supporters-as-rift-within-mp-congress-widens-over-ticket-distribution/
81,"17 October, 2023 ",UN Security Council rejects Russian resolution calling for a ceasefire in Israel-Hamas war: USA and UK ask Russia to condemn Hamas first,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/un-security-council-rejects-russian-resolution-calling-for-a-ceasefire-in-israel-hamas-war/
82,"17 October, 2023 ","No Gaza refugees will be allowed into Egypt or Jordan: King Abdullah says it is a ‘red line’, blames Israel in meeting with Scholz","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/jordan-king-abdullah-says-jordan-egypt-will-not-accept-palestinian-refugees-blames-israel/
83,"17 October, 2023 ",Tajinder Bagga demands action against journalist for sharing fake video of crowd at Ahmedabad stadium chanting anti-Muslim slogans,"The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/tajinder-bagga-demands-action-against-journalist-fake-video-of-crowd-at-ahmedabad-stadium/
84,"17 October, 2023 ","Iran’s Supreme Leader Khamenei issues threat to Israel, says Muslims across the world will become unstoppable if Gaza operation continues","The legal notice was sent after BJP MP Nishikant Dubey accused Mahua Moitra of taking bribes in exchange of asking questions in Parliament.In response to the formal complaint submitted to the Lok Sabha Speaker Om Birla by Nishikant Dubey, seeking an inquiry against Mahua Moitra, the TMC MP has sent a legal notice to the BJP Lok Sabha MP and advocate and her formal personal friend Jai Anant Dehadrai and a host of media organisations for allegedly ‘defaming’ her.The notice sent to BJP Lok Sabha MP Nishikant Dubey claimed that Moitra had recently raised questions about the veracity of Dubey’s claimed educational qualifications and said that he had lied in his election affidavit. This, the notice said, had ‘rattled’ Dubey and so he was now making these false allegations.The notice to the advocate and her former personal friend Jai Anant Dehadrai stated that they were once close friends but after a falling out, Dehadrai allegedly repeatedly threatened Moitra with several vile, malicious and vulgar messages, trespassed on her official residence, and stole personal belongings, including Moitra’s dog. As stated in the legal notice, the dog was eventually given back. Moitra had reported Dehadrai to the police after repeated violations.The notification further stated that Dehadrai attempted to get journalists to write false articles about Moitra but was unsuccessful due to a lack of evidence to back up the allegations. Dehadrai approached Dubey when journalists could not be persuaded, the notice claimed. It further stated that Dubey went on to repeat the allegations against the TMC MP and that he “did not even bother to conduct any due diligence of any kind to establish the veracity of the allegations.”The notice further added that Dubey and Dehadrai have cropped and leaked private morphed photos of Moitra. Dubey was asked to retract his letter to the speaker, all of his accusations, and to publicly apologize to Moitra. Dehadrai has also been asked to withdraw the allegations in all communications and issue a public apology.On 15th October, Bharatiya Janata Party (BJP) Lok Sabha (MP) Nishikant Dubey levelled serious allegations against Trinamool MP Mahua Moitra, saying she took cash and gifts from businessman Darshan Hiranandani to ask specific questions in the Parliament. Dubey raised the allegations based on a letter written to him by advocate Jai Anant Dehadrai and submitted a formal complaint to the Lok Sabha Speaker Om Birla seeking an inquiry against Moitra and urged the Speaker for her immediate suspension.OpIndia accessed a copy of the complaint filed by Adv Dehadrai that contained a list of items that Moitra allegedly got in exchange for asking questions in the Parliament. OpIndia documented what it found about the products and their costs.Whether NDTV or 'The Wire', they never have to worry about funds. In name of saving democracy, they get money from various sources. We need your support to fight them. Please contribute whatever you can affordSubscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Subscribe to our NewsletterEach morning, get an email to keep updated with all the news, opinions and analysis published by OpIndia.Enter your email address:Contact: [email protected]News and opinion website that brings you reports and narrative from a perspective often ignored or suppressed by the mainstream media of India.© OpIndia.com",https://www.opindia.com/2023/10/iran-ayatollah-ali-khamenei-issues-threat-to-israel-operation-gaza/
